URL,Percentil 95 (ms),Fecha y Hora
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/coupons,1250.1999999999998,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/appraiser,201.54999999999995,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/payment-summary,1298.8,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/currencies,1113.9499999999991,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/currencies/e852e30f-42ad-4343-a7f6-3bc4ec840ed1,1210.8999999999999,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/debt-types,844.1999999999999,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/issue-conditions,1314.9999999999998,2024-12-11 10:36:00
https://api.testing.mercap.com.ar/instrument-issuers,4975.0,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/bond-payment-forecast,206.0,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/bond-screener,1181.5,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a,1167.5,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/coupons,1113.25,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/issue-conditions,1148.1999999999998,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/payment-summary,1109.8999999999999,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/currencies,1248.7499999999998,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/currencies/e852e30f-42ad-4343-a7f6-3bc4ec840ed1,1146.8999999999996,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/debt-types,1140.05,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/investments/,201.0,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/tradable-securities/?tradeDate=2024-12-11&type=bond&limit=10&query=al30,1375.8,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/investments/1/irr-sensitivity?scenarios=4&step=4,194.45000000000002,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/investments/1/metrics,201.0,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/investments/1/price-sensitivity?scenarios=2&step=1660,187.0,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/markets/4caa715b-06cb-428f-ac4c-f40a872a1064,1220.6499999999999,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/appraiser,200.14999999999998,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981,1295.0,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981/metrics,20737.399999999983,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/yield-curves,1702.1999999999998,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560,1354.5999999999995,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560/metrics,22233.799999999996,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/investments/1/exchange-rate-sensitivity?scenarios=4&step=4,191.39999999999998,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/bond-laws,1405.0999999999997,2024-12-11 11:14:00
https://api.testing.mercap.com.ar/instrument-issuers,2396.399999999996,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560,1178.1000000000004,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/appraiser,113.0,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/bond-laws,932.4999999999999,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/bond-payment-forecast,198.0,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/bond-screener,1091.1999999999998,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a,898.6999999999994,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/coupons,941.4499999999998,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/payment-summary,1027.95,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/currencies,1115.8499999999976,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/currencies/e852e30f-42ad-4343-a7f6-3bc4ec840ed1,893.4499999999998,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/debt-types,1030.5999999999995,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/issue-conditions,910.3999999999999,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/investments/,212.0,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560/metrics,27755.199999999983,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981/metrics,19618.4,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981,2567.5,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/tradable-securities/?tradeDate=2024-12-11&type=bond&limit=10&query=al30,3436.1999999999994,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/markets/4caa715b-06cb-428f-ac4c-f40a872a1064,909.3999999999999,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/yield-curves,1342.4000000000005,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/investments/1/metrics,224.0,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/investments/1/irr-sensitivity?scenarios=4&step=4,259.05000000000007,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/investments/1/exchange-rate-sensitivity?scenarios=4&step=4,275.3999999999999,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/investments/1/price-sensitivity?scenarios=2&step=1660,243.74999999999994,2024-12-11 11:55:00
https://api.testing.mercap.com.ar/investments/,112.0,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/yield-curves,1438.25,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981/metrics,5748.399999999992,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/tradable-securities/a899832b-3151-4305-bed3-00f2ed9e2981,1455.5,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/tradable-securities/?tradeDate=2024-12-11&type=bond&limit=10&query=al30,1520.2,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/markets/4caa715b-06cb-428f-ac4c-f40a872a1064,193.0,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/investments/1/price-sensitivity?scenarios=2&step=1660,149.0,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/investments/1/metrics,147.0,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/investments/1/irr-sensitivity?scenarios=4&step=4,234.70000000000027,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/investments/1/exchange-rate-sensitivity?scenarios=4&step=4,139.95,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/instrument-issuers,1434.0,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/appraiser,219.94999999999993,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/currencies/e852e30f-42ad-4343-a7f6-3bc4ec840ed1,190.5999999999999,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/currencies,208.55,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/payment-summary,206.0,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/issue-conditions,194.0,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a/coupons,203.0,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/bonds/ecfe885d-8163-4222-acb1-f7020cf05a4a,187.0,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/bond-screener,162.0,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/bond-payment-forecast,117.0,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/bond-laws,210.5,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560,1060.1500000000005,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/debt-types,208.95,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560/metrics,4149.099999999996,2024-12-11 12:17:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560/metrics,16431.6,2024-12-11 16:29:00
https://api.testing.mercap.com.ar/yield-curves/592b2907-1322-490b-88e9-b4b8f9eb3560,1397.75,2024-12-11 16:29:00
https://api.testing.mercap.com.ar/bond-laws,1225.8499999999997,2024-12-11 16:29:00
https://api.testing.mercap.com.ar/bond-payment-forecast,209.0,2024-12-11 16:29:00
